Timestamp,Action Detected,Male Count,Female Count,Location
2025-01-31 17:07:32,Lone female detected,0,1,Unknown
2025-01-31 17:07:38,Violence against a woman,3,1,Unknown
2025-01-31 17:07:45,Violence against a woman,3,1,Unknown
2025-01-31 17:07:52,Violence against a woman,3,1,Unknown
2025-01-31 17:08:44,Lone female detected,0,1,Unknown
2025-01-31 17:08:50,Lone female detected,0,1,Unknown
2025-01-31 17:08:56,Lone female detected,0,1,Unknown
2025-01-31 17:09:02,Lone female detected,0,1,Unknown
2025-01-31 17:09:07,Lone female detected,0,1,Unknown
2025-01-31 17:09:12,Lone female detected,0,1,Unknown
2025-01-31 17:09:23,Violence against a woman,2,1,Unknown
2025-01-31 17:17:59,Violence against a woman,2,1,Unknown
2025-01-31 17:18:06,Lone female detected,0,1,Unknown
2025-01-31 17:18:10,Violence against a woman,1,1,Unknown
2025-01-31 17:18:15,Lone female detected,0,1,Unknown
2025-01-31 17:18:19,Lone female detected,0,1,Unknown
2025-01-31 17:18:25,Lone female detected,0,1,Unknown
2025-01-31 17:18:30,Lone female detected,0,1,Unknown
2025-01-31 17:18:35,Violence against a woman,1,1,Unknown
2025-01-31 17:18:57,Violence against a woman,3,1,Unknown
2025-01-31 17:40:55,Lone female detected,0,1,Unknown
2025-01-31 17:40:59,Lone female detected,0,1,Unknown
2025-01-31 17:41:04,Lone female detected,0,1,Unknown
2025-01-31 17:41:09,Lone female detected,0,1,Unknown
2025-01-31 17:41:12,Lone female detected,0,1,Unknown
2025-01-31 17:41:15,Lone female detected,0,1,Unknown
2025-01-31 17:41:17,Lone female detected,1,1,Unknown
2025-01-31 17:41:20,Violence against a woman,2,1,Unknown
2025-01-31 17:41:22,Lone female detected,0,1,Unknown
2025-01-31 17:41:25,Violence against a woman,3,1,Unknown
2025-01-31 17:41:28,Lone female detected,3,1,Unknown
2025-01-31 17:41:34,Lone female detected,3,1,Unknown
2025-01-31 17:41:37,Violence against a woman,3,1,Unknown
2025-01-31 17:41:40,Violence against a woman,3,1,Unknown
2025-01-31 17:41:59,Lone female detected,0,1,Unknown
2025-01-31 17:42:04,Lone female detected,1,1,Unknown
2025-01-31 17:42:09,Lone female detected,0,1,Unknown
2025-01-31 17:42:14,Violence against a woman,1,1,Unknown
2025-01-31 17:42:18,Lone female detected,0,1,Unknown
2025-01-31 17:42:20,Violence against a woman,1,1,Unknown
2025-01-31 17:42:23,Lone female detected,1,1,Unknown
2025-01-31 17:42:25,Violence against a woman,1,1,Unknown
2025-01-31 17:42:27,Violence against a woman,2,1,Unknown
2025-01-31 17:42:31,Lone female detected,3,1,Unknown
2025-01-31 17:42:35,Lone female detected,3,1,Unknown
2025-01-31 17:57:53,Lone female detected,0,1,Unknown
2025-01-31 17:57:57,Lone female detected,1,1,Unknown
2025-01-31 17:58:00,Lone female detected,1,1,Unknown
2025-01-31 17:58:03,Lone female detected,0,1,Unknown
2025-01-31 17:58:08,Violence against a woman,1,1,Unknown
2025-01-31 17:58:11,Lone female detected,0,1,Unknown
2025-01-31 17:58:13,Violence against a woman,1,1,Unknown
2025-01-31 17:58:15,Lone female detected,1,1,Unknown
2025-01-31 17:58:18,Violence against a woman,2,2,Unknown
2025-01-31 17:58:21,Violence against a woman,2,1,Unknown
2025-01-31 17:58:25,Lone female detected,3,1,Unknown
2025-01-31 17:58:28,Violence against a woman,3,1,Unknown
2025-01-31 17:58:31,Lone female detected,3,1,Unknown
2025-01-31 17:58:36,Violence against a woman,3,1,Unknown
2025-01-31 17:58:39,Violence against a woman,3,1,Unknown
2025-01-31 17:58:51,Violence against a woman,1,1,Unknown
2025-01-31 17:59:02,Violence against a woman,1,1,Unknown
2025-02-04 00:35:31,Violence against a woman,3,1,Unknown
2025-02-04 00:35:37,Lone female detected,3,1,Unknown
2025-02-04 00:35:41,Lone female detected,3,1,Unknown
2025-02-15 01:29:35,Lone female detected,0,1,Unknown
2025-02-15 01:29:53,Lone female detected,0,1,Unknown
2025-02-15 01:30:08,Lone female detected,3,1,Unknown
2025-03-07 00:03:59,Lone female detected,0,1,Unknown
2025-03-07 00:04:04,Lone female detected,0,1,Unknown
2025-03-07 00:04:05,Lone female detected,0,1,Unknown
2025-03-07 00:04:12,Lone female detected,0,1,Unknown
2025-03-07 00:04:13,Lone female detected,0,1,Unknown
2025-03-07 00:04:16,Lone female detected,0,1,Unknown
2025-03-07 00:04:22,Lone female detected,0,1,Unknown
2025-03-07 00:04:24,Lone female detected,0,1,Unknown
2025-03-07 00:04:25,Lone female detected,0,1,Unknown
2025-03-07 00:04:28,Lone female detected,0,1,Unknown
2025-03-07 00:04:32,Lone female detected,0,1,Unknown
2025-03-07 00:04:32,Lone female detected,0,1,Unknown
2025-03-07 00:04:35,Lone female detected,0,1,Unknown
2025-03-07 00:04:45,Lone female detected,0,1,Unknown
2025-03-07 00:04:47,Lone female detected,0,1,Unknown
2025-03-07 00:04:47,Lone female detected,0,1,Unknown
2025-03-07 00:04:48,Lone female detected,0,1,Unknown
2025-03-07 00:04:50,Lone female detected,0,1,Unknown
2025-03-07 00:04:52,Lone female detected,0,1,Unknown
2025-03-07 00:04:53,Lone female detected,0,1,Unknown
2025-03-07 00:04:54,Lone female detected,0,1,Unknown
2025-03-07 00:05:07,Lone female detected,1,1,Unknown
2025-03-07 00:05:08,Violence against a woman,1,1,Unknown
2025-03-07 00:05:09,Lone female detected,1,1,Unknown
2025-03-07 00:05:14,Lone female detected,1,1,Unknown
2025-03-07 00:05:15,Violence against a woman,1,1,Unknown
2025-03-07 00:05:17,Violence against a woman,1,1,Unknown
2025-03-07 00:05:19,Lone female detected,1,1,Unknown
2025-03-07 00:05:33,Lone female detected,0,1,Unknown
2025-03-07 14:24:18,Lone female detected,0,1,Unknown
2025-03-07 14:24:24,Lone female detected,0,1,Unknown
2025-03-07 14:24:26,Lone female detected,0,1,Unknown
2025-03-07 14:24:29,Lone female detected,0,1,Unknown
2025-03-07 14:24:34,Lone female detected,0,1,Unknown
2025-03-07 14:24:37,Lone female detected,0,1,Unknown
2025-03-07 14:24:39,Lone female detected,0,1,Unknown
2025-03-07 14:24:41,Lone female detected,0,1,Unknown
2025-03-07 14:24:43,Lone female detected,0,1,Unknown
2025-03-07 14:24:45,Lone female detected,0,1,Unknown
2025-03-07 14:24:47,Lone female detected,0,1,Unknown
2025-03-07 14:24:49,Lone female detected,0,1,Unknown
2025-03-07 14:24:52,Lone female detected,0,1,Unknown
2025-03-07 14:24:54,Lone female detected,0,1,Unknown
2025-03-07 14:25:37,Violence against a woman,1,1,Unknown
2025-03-07 14:25:39,Lone female detected,1,1,Unknown
2025-03-07 14:25:41,Lone female detected,1,1,Unknown
2025-03-07 14:25:43,Violence against a woman,1,1,Unknown
2025-03-07 14:25:46,Violence against a woman,1,1,Unknown
2025-03-07 14:25:51,Violence against a woman,1,1,Unknown
2025-03-07 15:13:14,Violence against a woman,2,1,Unknown
2025-03-07 15:13:19,Lone female detected,0,1,Unknown
2025-03-07 15:13:24,Violence against a woman,1,1,Unknown
2025-03-07 15:13:26,Lone female detected,0,1,Unknown
2025-03-07 15:13:29,Lone female detected,1,1,Unknown
2025-03-07 15:13:35,Lone female detected,0,1,Unknown
2025-03-07 15:13:37,Lone female detected,0,1,Unknown
2025-03-07 15:13:39,Lone female detected,0,1,Unknown
2025-03-07 15:13:41,Lone female detected,0,1,Unknown
2025-03-07 15:13:44,Lone female detected,0,1,Unknown
2025-03-07 15:13:46,Lone female detected,0,1,Unknown
2025-03-07 15:13:48,Lone female detected,0,1,Unknown
2025-03-07 15:13:51,Lone female detected,0,1,Unknown
2025-03-07 15:13:53,Lone female detected,0,1,Unknown
2025-03-07 15:13:55,Lone female detected,0,1,Unknown
2025-03-07 15:13:59,Lone female detected,3,1,Unknown
2025-03-07 15:14:02,Lone female detected,3,1,Unknown
2025-03-07 15:14:07,Lone female detected,3,1,Unknown
2025-03-07 15:14:10,Violence against a woman,3,1,Unknown
2025-03-07 15:14:34,Violence against a woman,1,1,Unknown
2025-03-07 15:14:37,Lone female detected,0,1,Unknown
2025-03-07 15:14:39,Lone female detected,0,1,Unknown
2025-03-07 15:14:43,Violence against a woman,1,1,Unknown
2025-03-07 15:14:47,Violence against a woman,1,1,Unknown
2025-03-07 15:14:49,Violence against a woman,1,1,Unknown
2025-03-07 15:14:53,Lone female detected,0,1,Unknown
2025-03-07 15:15:02,Violence against a woman,1,2,Unknown
2025-03-07 15:15:05,Lone female detected,0,1,Unknown
2025-03-07 15:15:12,Violence against a woman,1,1,Unknown
2025-03-19 12:51:27,Lone female detected,0,1,Unknown
2025-03-19 12:51:35,Lone female detected,0,1,Unknown
2025-03-19 12:51:38,Lone female detected,0,1,Unknown
2025-03-19 12:51:42,Lone female detected,0,1,Unknown
2025-03-19 12:51:47,Lone female detected,0,1,Unknown
2025-03-19 12:51:50,Lone female detected,0,1,Unknown
2025-03-19 12:51:53,Lone female detected,0,1,Unknown
2025-03-19 12:51:56,Lone female detected,0,1,Unknown
2025-03-19 12:51:59,Lone female detected,0,1,Unknown
2025-03-19 12:52:01,Lone female detected,0,1,Unknown
2025-03-19 12:52:04,Lone female detected,0,1,Unknown
2025-03-19 12:52:07,Lone female detected,0,1,Unknown
2025-03-19 12:52:10,Violence against a woman,3,1,Unknown
2025-03-19 12:52:14,Lone female detected,3,1,Unknown
2025-03-19 12:52:17,Lone female detected,2,1,Unknown
2025-03-19 12:52:22,Lone female detected,3,1,Unknown
2025-03-19 12:52:47,Violence against a woman,2,1,Unknown
2025-03-19 12:52:50,Lone female detected,0,1,Unknown
2025-03-19 12:52:52,Lone female detected,0,1,Unknown
2025-03-19 12:52:57,Violence against a woman,2,1,Unknown
2025-03-19 12:53:03,Violence against a woman,2,1,Unknown
2025-03-19 12:53:07,Lone female detected,0,1,Unknown
2025-03-20 12:53:38,Violence against a woman,3,1,Unknown
2025-03-20 12:53:43,Lone female detected,2,1,Unknown
2025-03-20 12:54:16,Lone female detected,1,1,Unknown
2025-03-20 12:54:28,Lone female detected,2,1,Unknown
2025-03-20 12:54:38,Violence against a woman,1,1,Unknown
2025-03-20 12:54:41,Lone female detected,0,1,Unknown
2025-03-20 13:02:09,Lone female detected,0,1,Unknown
2025-03-20 13:02:09,Lone female detected,0,1,Unknown
2025-03-20 13:02:22,Violence against a woman,2,1,Unknown
2025-03-20 13:02:30,Lone female detected,0,1,Unknown
2025-03-20 13:10:52,Violence against a woman,2,1,Unknown
2025-03-20 13:11:24,Violence against a woman,1,1,Unknown
2025-03-20 13:12:15,Violence against a woman,3,1,Unknown
2025-03-20 13:13:23,Violence against a woman,1,1,Unknown
2025-03-20 13:13:27,Lone female detected,3,1,Unknown
2025-03-20 13:13:31,Violence against a woman,3,1,Unknown
2025-03-20 13:14:21,Lone female detected,0,1,Unknown
2025-03-20 13:14:25,Violence against a woman,1,1,Unknown
2025-03-20 13:15:22,Lone female detected,0,1,Unknown
2025-03-20 13:15:29,Lone female detected,0,1,Unknown
2025-03-20 13:15:35,Lone female detected,0,1,Unknown
2025-03-20 13:15:41,Lone female detected,0,1,Unknown
2025-03-20 13:15:46,Lone female detected,0,1,Unknown
2025-03-20 13:15:50,Lone female detected,0,1,Unknown
2025-03-20 13:15:53,Lone female detected,0,1,Unknown
2025-03-20 13:15:56,Lone female detected,0,1,Unknown
2025-03-20 13:15:59,Lone female detected,0,1,Unknown
2025-03-20 13:16:02,Lone female detected,0,1,Unknown
2025-03-20 13:16:05,Lone female detected,0,1,Unknown
2025-03-20 13:16:09,Violence against a woman,3,1,Unknown
2025-03-20 13:16:13,Violence against a woman,3,1,Unknown
2025-03-20 13:16:17,Lone female detected,3,1,Unknown
2025-03-20 13:16:24,Violence against a woman,3,1,Unknown
2025-03-20 13:16:31,Violence against a woman,1,1,Unknown
2025-03-20 13:16:35,Violence against a woman,1,1,Unknown
2025-03-20 13:16:38,Lone female detected,0,1,Unknown
2025-03-20 13:16:41,Lone female detected,0,1,Unknown
2025-03-20 13:16:50,Lone female detected,0,1,Unknown
2025-03-20 13:16:54,Lone female detected,0,1,Unknown
2025-03-20 13:16:57,Lone female detected,0,1,Unknown
2025-03-20 13:17:00,Lone female detected,0,1,Unknown
2025-03-20 13:17:03,Violence against a woman,1,1,Unknown
2025-03-20 13:17:09,Lone female detected,1,1,Unknown
2025-03-20 13:17:14,Violence against a woman,1,1,Unknown
2025-03-20 13:17:20,Violence against a woman,2,1,Unknown
2025-03-20 13:17:31,Violence against a woman,1,1,Unknown
2025-03-20 13:17:34,Lone female detected,1,1,Unknown
2025-03-20 13:18:05,Violence against a woman,3,1,Unknown
2025-03-20 13:18:16,Lone female detected,4,1,Unknown
2025-03-20 13:19:44,Violence against a woman,1,1,Unknown
2025-03-20 13:19:48,Lone female detected,2,1,Unknown
2025-03-20 13:19:51,Lone female detected,1,1,Unknown
2025-03-20 13:19:59,Violence against a woman,2,1,Unknown
2025-03-20 13:20:01,Violence against a woman,2,1,Unknown
2025-03-20 13:20:04,Violence against a woman,2,1,Unknown
2025-03-20 13:20:08,Lone female detected,1,1,Unknown
2025-03-20 13:20:15,Lone female detected,1,1,Unknown
2025-03-20 13:20:18,Lone female detected,1,1,Unknown
2025-03-20 13:20:21,Lone female detected,1,1,Unknown
2025-03-20 13:20:39,Violence against a woman,1,1,Unknown
2025-03-20 13:20:42,Violence against a woman,2,1,Unknown
2025-03-20 13:20:45,Violence against a woman,1,1,Unknown
2025-03-20 13:20:47,Violence against a woman,1,1,Unknown
2025-03-20 13:20:49,Violence against a woman,1,1,Unknown
2025-03-20 13:20:53,Violence against a woman,1,1,Unknown
2025-03-20 13:20:56,Violence against a woman,1,1,Unknown
2025-03-20 13:21:08,Violence against a woman,1,1,Unknown
2025-03-20 13:26:10,Violence against a woman,1,1,Unknown
2025-03-20 13:26:15,Lone female detected,1,1,Unknown
2025-03-20 13:26:15,Lone female detected,0,1,Unknown
2025-03-20 13:26:20,Violence against a woman,1,1,Unknown
2025-03-20 13:26:21,Violence against a woman,1,1,Unknown
2025-03-20 13:26:25,Violence against a woman,1,1,Unknown
2025-03-20 13:26:25,Lone female detected,0,1,Unknown
2025-03-20 13:26:27,Lone female detected,0,1,Unknown
2025-03-20 13:26:30,Lone female detected,0,1,Unknown
2025-03-20 13:26:31,Lone female detected,0,1,Unknown
2025-03-20 13:26:35,Lone female detected,0,1,Unknown
2025-03-20 13:26:35,Lone female detected,0,1,Unknown
2025-03-20 13:26:40,Lone female detected,0,1,Unknown
2025-03-20 13:26:40,Lone female detected,0,1,Unknown
2025-03-20 13:26:43,Lone female detected,0,1,Unknown
2025-03-20 13:26:43,Lone female detected,0,1,Unknown
2025-03-20 13:26:51,Lone female detected,3,1,Unknown
2025-03-20 13:26:52,Lone female detected,3,1,Unknown
2025-03-20 13:26:55,Lone female detected,3,1,Unknown
2025-03-20 13:26:56,Violence against a woman,3,1,Unknown
2025-03-20 13:27:01,Violence against a woman,3,1,Unknown
2025-03-20 13:27:01,Violence against a woman,3,1,Unknown
2025-03-20 13:34:03,Lone female detected,0,1,Unknown
2025-03-20 13:36:28,Lone female detected,0,1,Unknown
2025-03-20 13:36:34,Lone female detected,0,1,Unknown
2025-03-20 13:36:38,Lone female detected,0,1,Unknown
2025-03-20 13:36:43,Lone female detected,0,1,Unknown
2025-03-20 13:36:46,Lone female detected,0,1,Unknown
2025-03-20 13:38:05,Lone female detected,0,1,Unknown
2025-03-20 13:38:20,Lone female detected,0,1,Unknown
2025-03-20 13:38:42,Violence against a woman,1,1,Unknown
2025-03-20 13:38:44,Lone female detected,0,1,Unknown
2025-03-20 13:38:47,Lone female detected,0,1,Unknown
2025-03-20 13:38:55,Lone female detected,0,1,Unknown
2025-03-20 13:38:58,Lone female detected,0,1,Unknown
2025-03-20 13:40:39,Lone female detected,0,1,Unknown
2025-03-20 13:40:41,Lone female detected,0,1,Unknown
2025-03-20 13:40:45,Lone female detected,0,1,Unknown
2025-03-20 13:40:47,Lone female detected,0,1,Unknown
2025-03-20 13:40:50,Lone female detected,0,1,Unknown
2025-03-20 13:40:53,Lone female detected,0,1,Unknown
2025-03-20 13:40:55,Lone female detected,0,1,Unknown
2025-03-20 13:40:58,Lone female detected,0,1,Unknown
2025-03-20 13:41:01,Lone female detected,0,1,Unknown
2025-03-20 13:41:03,Lone female detected,0,1,Unknown
2025-03-20 13:41:06,Lone female detected,0,1,Unknown
2025-03-20 13:41:08,Lone female detected,0,1,Unknown
2025-03-20 13:41:11,Lone female detected,0,1,Unknown
2025-03-20 13:42:15,Lone female detected,0,1,Unknown
2025-03-20 13:43:12,Lone female detected,0,1,Unknown
2025-03-20 13:43:16,Lone female detected,0,1,Unknown
2025-03-20 13:43:22,Lone female detected,0,1,Unknown
2025-03-20 13:43:26,Lone female detected,1,1,Unknown
2025-03-20 13:43:28,Lone female detected,0,1,Unknown
2025-03-20 13:43:31,Lone female detected,0,1,Unknown
2025-03-20 13:43:33,Lone female detected,0,1,Unknown
2025-03-20 13:43:37,Lone female detected,0,1,Unknown
2025-03-20 13:43:40,Lone female detected,0,1,Unknown
2025-03-20 13:43:42,Lone female detected,0,1,Unknown
2025-03-20 13:43:49,Lone female detected,3,1,Unknown
2025-03-20 13:43:58,Violence against a woman,3,1,Unknown
2025-03-20 13:44:19,Lone female detected,0,1,Unknown
2025-03-20 13:44:24,Lone female detected,0,1,Unknown
2025-03-20 13:44:53,Lone female detected,0,1,Unknown
2025-03-20 13:44:59,Violence against a woman,3,1,Unknown
2025-03-20 13:45:02,Lone female detected,0,1,Unknown
2025-03-20 13:45:04,Violence against a woman,1,1,Unknown
2025-03-20 13:45:11,Lone female detected,0,1,Unknown
2025-03-20 13:45:18,Violence against a woman,1,1,Unknown
2025-03-20 13:45:22,Lone female detected,0,1,Unknown
2025-03-20 13:45:25,Violence against a woman,1,1,Unknown
2025-03-20 13:45:28,Lone female detected,0,1,Unknown
2025-03-20 13:45:31,Lone female detected,0,1,Unknown
2025-03-20 13:45:34,Lone female detected,0,1,Unknown
2025-03-20 13:45:36,Lone female detected,0,1,Unknown
2025-03-20 13:45:39,Lone female detected,0,1,Unknown
2025-03-20 13:45:41,Lone female detected,0,1,Unknown
2025-03-20 13:45:45,Lone female detected,2,1,Unknown
2025-03-20 13:47:11,Lone female detected,0,1,Unknown
2025-03-20 13:47:15,Lone female detected,0,1,Unknown
2025-03-20 13:47:18,Lone female detected,0,1,Unknown
2025-03-20 13:47:21,Lone female detected,0,1,Unknown
2025-03-20 13:47:24,Lone female detected,0,1,Unknown
2025-03-20 13:47:26,Lone female detected,0,1,Unknown
2025-03-20 13:47:29,Lone female detected,0,1,Unknown
2025-03-20 13:47:32,Lone female detected,0,1,Unknown
2025-03-20 13:47:34,Lone female detected,0,1,Unknown
2025-03-20 13:47:36,Lone female detected,0,1,Unknown
2025-03-20 13:47:39,Lone female detected,0,1,Unknown
2025-03-20 13:47:41,Lone female detected,0,1,Unknown
2025-03-20 13:47:43,Lone female detected,0,1,Unknown
2025-03-20 13:47:45,Lone female detected,0,1,Unknown
2025-03-20 13:47:47,Lone female detected,0,1,Unknown
2025-03-20 13:47:51,Violence against a woman,3,1,Unknown
2025-03-20 13:47:54,Violence against a woman,3,1,Unknown
2025-03-20 13:48:00,Lone female detected,0,1,Unknown
2025-03-20 13:48:04,Violence against a woman,1,1,Unknown
2025-03-20 13:48:43,Lone female detected,3,1,Unknown
2025-03-20 13:48:49,Violence against a woman,1,1,Unknown
2025-03-20 13:48:51,Lone female detected,0,1,Unknown
2025-03-20 13:48:55,Lone female detected,0,1,Unknown
2025-03-20 13:49:00,Lone female detected,0,1,Unknown
2025-03-20 13:49:02,Lone female detected,0,1,Unknown
2025-03-20 13:49:04,Lone female detected,0,1,Unknown
2025-03-20 13:49:06,Lone female detected,0,1,Unknown
2025-03-20 13:49:09,Lone female detected,0,1,Unknown
2025-03-20 13:49:11,Lone female detected,0,1,Unknown
2025-03-20 13:49:13,Lone female detected,0,1,Unknown
2025-03-20 13:50:07,Lone female detected,0,1,Unknown
2025-03-20 13:50:09,Lone female detected,0,1,Unknown
2025-03-20 13:50:13,Lone female detected,0,1,Unknown
2025-03-20 13:50:17,Lone female detected,0,1,Unknown
2025-03-20 13:50:19,Lone female detected,0,1,Unknown
2025-03-20 13:50:24,Lone female detected,0,1,Unknown
2025-03-20 13:50:29,Lone female detected,0,1,Unknown
2025-03-20 13:50:32,Lone female detected,0,1,Unknown
2025-03-20 13:50:34,Lone female detected,0,1,Unknown
2025-03-20 13:50:36,Lone female detected,0,1,Unknown
2025-03-20 13:50:38,Lone female detected,0,1,Unknown
2025-03-20 13:50:40,Lone female detected,0,1,Unknown
2025-03-20 13:50:42,Lone female detected,0,1,Unknown
2025-03-20 13:50:44,Lone female detected,0,1,Unknown
2025-03-20 13:50:46,Lone female detected,0,1,Unknown
2025-03-20 13:50:49,Lone female detected,0,1,Unknown
2025-03-20 13:50:52,Violence against a woman,3,1,Unknown
2025-03-20 13:50:54,Lone female detected,3,1,Unknown
2025-03-20 13:50:57,Lone female detected,3,1,Unknown
2025-03-20 13:51:00,Lone female detected,3,1,Unknown
2025-03-20 13:51:03,Violence against a woman,3,1,Unknown
2025-03-20 13:51:06,Violence against a woman,3,1,Unknown
2025-03-20 13:51:58,Lone female detected,0,1,Unknown
2025-03-20 13:52:02,Lone female detected,1,1,Unknown
2025-03-20 13:52:04,Lone female detected,0,1,Unknown
2025-03-20 13:52:09,Violence against a woman,1,1,Unknown
2025-03-20 13:52:14,Lone female detected,0,1,Unknown
2025-03-20 13:52:17,Lone female detected,1,1,Unknown
2025-03-20 13:52:49,Violence against a woman,3,1,Unknown
2025-03-20 13:52:51,Lone female detected,0,1,Unknown
2025-03-20 13:52:54,Lone female detected,0,1,Unknown
2025-03-20 13:52:56,Lone female detected,0,1,Unknown
2025-03-20 13:53:01,Lone female detected,0,1,Unknown
2025-03-20 13:53:06,Lone female detected,0,1,Unknown
2025-03-20 13:53:09,Lone female detected,1,1,Unknown
2025-03-20 13:53:32,Lone female detected,3,1,Unknown
2025-03-20 13:53:34,Lone female detected,0,1,Unknown
2025-03-20 13:53:39,Lone female detected,1,1,Unknown
2025-03-20 13:53:41,Lone female detected,0,1,Unknown
2025-03-20 13:53:45,Lone female detected,0,1,Unknown
2025-03-20 13:53:49,Lone female detected,0,1,Unknown
2025-03-20 13:53:52,Lone female detected,0,1,Unknown
2025-03-20 13:53:54,Lone female detected,0,1,Unknown
2025-03-20 13:53:56,Lone female detected,0,1,Unknown
2025-03-20 13:53:59,Lone female detected,0,1,Unknown
2025-03-20 13:54:01,Lone female detected,0,1,Unknown
2025-03-20 13:55:36,Lone female detected,0,1,Unknown
2025-03-20 13:55:38,Lone female detected,0,1,Unknown
2025-03-20 13:55:42,Lone female detected,0,1,Unknown
2025-03-20 13:55:43,Violence against a woman,1,1,Unknown
2025-03-20 13:55:46,Lone female detected,0,1,Unknown
2025-03-20 13:55:46,Lone female detected,0,1,Unknown
2025-03-20 13:55:49,Lone female detected,0,1,Unknown
2025-03-20 13:55:49,Lone female detected,0,1,Unknown
2025-03-20 13:55:51,Lone female detected,0,1,Unknown
2025-03-20 13:55:51,Lone female detected,0,1,Unknown
2025-03-20 13:55:54,Lone female detected,0,1,Unknown
2025-03-20 13:55:54,Lone female detected,0,1,Unknown
2025-03-20 13:55:56,Lone female detected,0,1,Unknown
2025-03-20 13:55:57,Lone female detected,0,1,Unknown
2025-03-20 14:11:44,Lone female detected,0,1,Unknown
2025-03-20 14:11:51,Lone female detected,0,1,Unknown
2025-03-20 14:11:54,Lone female detected,0,1,Unknown
2025-03-20 14:11:56,Lone female detected,0,1,Unknown
2025-03-20 14:12:02,Lone female detected,0,1,Unknown
2025-03-20 14:13:50,Lone female detected,0,1,Unknown
2025-03-20 14:13:54,Lone female detected,0,1,Unknown
2025-03-20 14:13:57,Lone female detected,0,1,Unknown
2025-03-20 14:13:59,Lone female detected,0,1,Unknown
2025-03-20 14:14:01,Lone female detected,0,1,Unknown
2025-03-20 14:14:03,Lone female detected,0,1,Unknown
2025-03-20 14:14:08,Lone female detected,0,1,Unknown
2025-03-20 14:14:12,Lone female detected,0,1,Unknown
2025-03-20 14:14:15,Lone female detected,0,1,Unknown
2025-03-20 14:14:18,Lone female detected,0,1,Unknown
2025-03-20 14:14:20,Lone female detected,0,1,Unknown
2025-03-20 14:14:23,Lone female detected,0,1,Unknown
2025-03-20 14:14:26,Lone female detected,0,1,Unknown
2025-03-20 14:15:34,Lone female detected,0,1,Unknown
2025-03-20 14:15:36,Lone female detected,0,1,Unknown
2025-03-20 14:15:38,Lone female detected,0,1,Unknown
2025-03-20 14:15:42,Lone female detected,0,1,Unknown
2025-03-20 14:15:48,Lone female detected,0,1,Unknown
2025-03-20 14:15:51,Lone female detected,0,1,Unknown
2025-03-20 14:15:55,Lone female detected,0,1,Unknown
2025-03-20 14:16:00,Violence against a woman,1,1,Unknown
2025-03-20 14:16:03,Lone female detected,0,1,Unknown
2025-03-20 15:11:30,Violence against a woman,2,1,Unknown
2025-03-20 15:11:34,Violence against a woman,2,1,Unknown
2025-03-20 15:11:37,Lone female detected,0,1,Unknown
2025-03-20 15:11:41,Violence against a woman,3,2,Unknown
2025-03-20 15:11:45,Violence against a woman,2,1,Unknown
2025-03-20 15:11:46,Violence against a woman,2,1,Unknown
2025-03-20 15:11:49,Violence against a woman,2,1,Unknown
2025-03-20 15:11:51,Violence against a woman,2,1,Unknown
2025-03-20 15:11:53,Violence against a woman,2,1,Unknown
2025-03-20 15:15:29,Lone female detected,0,1,Unknown
2025-03-20 15:15:47,Lone female detected,0,1,Unknown
2025-03-20 15:15:51,Lone female detected,0,1,Unknown
2025-03-20 15:15:53,Lone female detected,0,1,Unknown
2025-03-20 15:15:58,Lone female detected,0,1,Unknown
2025-03-20 15:16:03,Lone female detected,0,1,Unknown
2025-03-20 15:16:06,Lone female detected,0,1,Unknown
2025-03-20 15:16:23,Lone female detected,0,1,Unknown
2025-03-20 15:16:28,Violence against a woman,1,1,Unknown
2025-03-20 15:16:30,Lone female detected,0,1,Unknown
2025-03-20 15:16:34,Lone female detected,0,1,Unknown
2025-03-20 15:16:39,Lone female detected,0,1,Unknown
2025-03-20 15:16:41,Lone female detected,0,1,Unknown
2025-03-20 15:16:44,Lone female detected,0,1,Unknown
2025-03-20 15:16:46,Lone female detected,0,1,Unknown
2025-03-20 15:16:48,Lone female detected,0,1,Unknown
2025-03-20 15:16:50,Lone female detected,0,1,Unknown
2025-03-20 15:16:52,Lone female detected,0,1,Unknown
2025-03-20 15:16:54,Lone female detected,0,1,Unknown
2025-03-20 15:16:56,Lone female detected,0,1,Unknown
2025-03-20 15:16:58,Lone female detected,0,1,Unknown
2025-03-20 15:17:00,Lone female detected,0,1,Unknown
2025-03-20 15:17:03,Lone female detected,3,1,Unknown
2025-03-20 15:17:06,Lone female detected,3,1,Unknown
2025-03-20 15:17:10,Lone female detected,3,1,Unknown
2025-03-20 15:17:13,Violence against a woman,3,1,Unknown
2025-03-20 15:17:16,Violence against a woman,3,1,Unknown
2025-03-20 15:17:33,Lone female detected,0,1,Unknown
2025-03-20 15:17:37,Lone female detected,0,1,Unknown
2025-03-20 15:17:39,Lone female detected,0,1,Unknown
2025-03-20 15:17:44,Lone female detected,0,1,Unknown
2025-03-20 15:17:49,Lone female detected,0,1,Unknown
2025-03-20 15:17:52,Lone female detected,0,1,Unknown
2025-03-20 15:17:54,Lone female detected,0,1,Unknown
2025-03-20 15:17:57,Lone female detected,0,1,Unknown
2025-03-20 15:17:59,Lone female detected,0,1,Unknown
2025-03-20 15:18:01,Lone female detected,0,1,Unknown
2025-03-20 15:18:03,Lone female detected,0,1,Unknown
2025-03-20 15:18:05,Lone female detected,0,1,Unknown
